"20. stoletju in njegovima velikima vojnama se posvečata dva prispevka.","Dva prispevka se osredotočata na 20. stoletje in dve veliki vojni.","Dva prispevka obravnavata 20. stoletje in dve veliki vojni."
"Vsaj delni odgovor na zastavljeni vprašanji in njima podobna bi utegnili dobiti že po današnjem uradnem treningu (ob 16. uri) in kvalifikacijah (ob 18. uri).","Vsaj delni odgovor na ta in podobna vprašanja bomo dobili po današnjem uradnem treningu (ob 16.00) in kvalifikacijah (ob 18.00).","Vsaj delni odgovor na ta in podobna vprašanja bomo dobili po današnjem uradnem treningu (ob 16.00) in kvalifikacijah (ob 18.00)."
"Bush, mi je uvodoma dejal, že od nekdaj sem se čudil tebi in tvojima fantoma.","Bush mi je na začetku dejal: ""Vedno sem se spraševal o tebi in tvojih dveh fantih.","Bush mi je na začetku dejal: ""Vedno sem se spraševal o tebi in tvojih dveh fantih."
"Zanima me, ali moram svetovalki zaposlitve prinesti potrdilo o zdravljenju med njegovim potekom ali pa lahko to opravim po končanem zdravljenju?","Zanima me, ali moram potrdilo o zdravljenju prinesti svetovalcu za zaposlitev med zdravljenjem ali ga lahko prinesem po končanem zdravljenju?","Zanima me, ali moram med zdravljenjem poklicnemu svetovalcu prinesti svojo dokumentacijo o zdravljenju ali jo lahko predložim po končanem zdravljenju."
"Sama sem, kot ste ve - dekleta,"" deklarira v robopop izpovedi Sugarboy.","Kot veste, sem dekle,"" Sugarboy izjavi v robo-pop izpovedi.","Kot veste, sem dekle,"" pojasni Sugarboy v robotsko-popovski izpovedi."
"Postaja je opremljena z znanstvenima preiskovalnima sondama, kakršnih doslej niso še nikoli uporabili.","Postaja je opremljena z dvema še nikoli videnima znanstvenima sondama.","Postaja je opremljena z dvema znanstvenima sondama brez primere."
"V vodstvu menijo, da bi morali zlasti večji kos proračunske pogače dodeliti dvema njihovima ministrstvoma, za kmetijstvo in promet.","Vodstvo zlasti meni, da bi bilo treba večji del proračunskega kolača nameniti njihovima ministrstvoma za kmetijstvo in promet.","Vodstvo zlasti meni, da bi morala njegova dva ministrstva, za kmetijstvo in promet, dobiti večji del proračunskega kolača."
"Medtem ko je bilo zanimanje v Celju v preteklih dneh usmerjeno k reprezentančnima srečanjema, so v vrstah grofov skrbno načrtovali, kako zmanjšati zaostanek za vodilno Gorico.","Medtem ko je bilo zanimanje v Celju osredotočeno na obe reprezentančni srečanji, so grofice skrbno načrtovale, kako zmanjšati zaostanek za vodilno Gorico.","Medtem ko je bilo zanimanje v Celju osredotočeno na dve srečanji reprezentance, so grofice skrbno načrtovale, kako zmanjšati zaostanek za vodilno Gorico."
"Kot sta Brownu zdaj oba odkrito povedala vpričo novinarjev, sta pred lanskim božičem zamenjala stran in podprla vlado, ker sta afganistanska in britanska vlada ponudili boljše »priložnosti« njunima plemenoma.","Kot je Brown zdaj odkrito povedal novinarjem, sta oba pred lanskim božičem prestopila na drugo stran in podprla vlado, ker sta afganistanska in britanska vlada njunim plemenom ponujali boljše ""priložnosti"".","Kot je Brown zdaj odkrito povedal novinarjem, sta oba pred lanskim božičem zamenjala strani in podprla vlado, ker sta afganistanska in britanska vlada njunima plemenoma ponujali boljše ""priložnosti""."
"Naši apetiti so po dveh tretjih mestih zrasli, toda že zelo zadovoljni bomo, če se bosta Belakova in Tjaša Kysselef uvrstili v finale.""","Po dveh tretjih mestih so naši apetiti narasli, vendar bomo zelo veseli, če se Belakova in Tjaša Kysselef uvrstita v finale.""","Po dveh tretjih mestih smo postali bolj ambiciozni, vendar bi bili zelo veseli, če bi se Belakova in Tjaša Kysselef uvrstili v finale."""
"Predvidevam, da je bilo z vašima hčerkama do vstopa v šolo vse približno enako in da so vas prve večje razlike presenetile pri učni oz. šolski samostojnosti in uspešnosti.","Predvidevam, da je bilo pri vaših hčerkah vse približno enako, dokler nista začeli hoditi v šolo, in da so vas prve večje razlike presenetile v smislu učne samostojnosti in uspešnosti.","Predvidevam, da je bilo pri obeh hčerkah vse enako, dokler nista začeli hoditi v šolo, in da so vas prve velike razlike v učni samostojnosti in dosežkih presenetile."
"Proračun ministrstvu za izobraževanje glede na realizacijo v letu 2015 namenja 16,1 milijona evrov manj, ker pa naj bi ministrstvo dodatno dobilo še 64 milijonov, se bodo njegova sredstva v letu 2016 povečala za 48 milijonov, je povedala ministrica Maja Makovec Brenčič.","V proračunu je za ministrstvo za izobraževanje namenjenih 16,1 milijona evrov manj kot v letu 2015, vendar se bodo z dodatnimi 64 milijoni evrov sredstva ministrstva v letu 2016 povečala za 48 milijonov evrov, je povedala ministrica Maja Makovec Brenčič.","V proračunu je za ministrstvo za izobraževanje predvidenih 16,1 milijona evrov manj kot v letu 2015, vendar se bo zaradi dodatnih 64 milijonov evrov financiranje ministrstva v letu 2016 povečalo za 48 milijonov evrov, je povedala ministrica Maja Makovec Brenčič."
"Vzhodna in krščanska miselnost pa pojmuje srečo v smeri kvalitete, duhovno, in zato jo isti s smislom življenja.","Vzhodna in krščanska misel pa srečo pojmujeta v kakovostnem, duhovnem smislu in jo zato enačita s smislom življenja.","Vzhodna in krščanska misel pa srečo razume v kakovostnem, duhovnem smislu in jo zato enači s smislom življenja."
"Uničili so življenje mojima hčerama, je v solzah za hrvaško revijo Arena povedala žrtev še ene pornoafere.","Uničili so življenja mojih hčera, je v solzah za hrvaško revijo Arena povedala žrtev še ene pornografske prevare.","Uničili so življenje mojima hčerkama,"" je za hrvaško revijo Arena v solzah povedala žrtev druge pornografske prevare."
"Iz dveh prvih lig (lige a in b) je nastala enotna državna liga, enotna druga liga, tretji ligi pa sta ostali dve.","Prvi dve ligi (ligi a in b) sta postali enotna nacionalna liga, enotna druga liga in dve tretji ligi.","Prvi dve ligi (ligi a in b) sta postali enotna nacionalna liga, druga liga in dve tretji ligi."
"Dopisnica londonskega Timesa, trije portugalski in en italijanski novinar ter francoski konzularni spremljevalec Daniel Schiffer so bili po poročanju centra za obveščanje v Prizrenu v konvoju vozil v trenutku, ko je Natov izstrelek padel nedaleč od njihovih dveh vozil.","Po podatkih informacijskega centra v Prizrenu so bili dopisnik Times of London, trije portugalski in italijanski novinarji ter francoski konzularni spremljevalec Daniel Schiffer v konvoju vozil, ko je nedaleč od njihovih dveh vozil padla Natova raketa.","Po podatkih informacijskega centra v Prizrenu so bili dopisnik Times of London, trije portugalski novinarji, italijanski novinar in francoski konzularni spremljevalec Daniel Schiffer v konvoju vozil, ko je nedaleč od njihovih dveh vozil padla Natova raketa."
"Zdaj samo za naše bralce in kot prvi v Sloveniji objavljamo, koliko so »vredni« posamezniki v naših dveh moštvih.","Za naše bralce in kot prvi v Sloveniji objavljamo, koliko so ""vredni"" posamezniki v naših dveh ekipah.","Zdaj za naše bralce in kot prvi v Sloveniji objavljamo, koliko so ""vredni"" posamezni člani naših dveh ekip."
"Zlasti zdaj pozimi bodita pozorna, če se bosta odločila za tek, saj so lahko poti zaledenele in hitro se lahko zgodi nesreča.","Še posebej zdaj pozimi bodite previdni, če se odločite za tek, saj so poti lahko poledenele in lahko hitro pride do nesreče.","Še posebej pozimi morate biti previdni, ko se odločite za sprehod, saj so poti lahko poledenele in hitro lahko pride do nesreče."
"""To ne more biti res,"" je v nejeveri zmajal z glavo 40-letnik in povedal, da je bil prepričan, da bo superzvezdnica njegovima hčerama le krušna mati.","""To ne more biti res,"" je nejeverno zmajal z glavo 40-letnik in dejal, da je bil prepričan, da bo superzvezdnica le mati, ki bo hčerkama služila kruh.","""To ne more biti res,"" je nejeverno zmajal z glavo 40-letnik, ki je bil prepričan, da bo superzvezdnica le mati, ki bo preživljala njegovi hčeri."
"Zdi se ji celo, da je prišla na svet zato, da pripoveduje, kar ji pripada, in da izbere način -- način je pomemben -- kako bo nekaj delila z mamo, bitjem, ki ji je najdražje in ki je nad tistim, ki loputa z vrati v noči med dvema njegovima potovanjema, ki so vsakič daljša.","Zdi se ji celo, da je prišla na svet, da bi povedala, kaj ji pripada, in da bi izbrala pot - pot je pomembna -, na kateri bo nekaj delila s svojo materjo, bitjem, ki ji je najdražje in ki je nad tistim, ki ponoči zaloputne vrata med svojima potema, ki sta vsakič daljši.","Zdi se ji celo, da je prišla na svet, da bi povedala, kaj je njeno, in izbrala pot - pot je pomembna -, na kateri bo nekaj delila z materjo, bitjem, ki ji je najdražje in ki je nad tistim, ki ponoči zaloputne vrata med svojima potema, ki sta vsakič daljši."
"Vanesa in Indira, vidve imata najmanj kilogramov v vajinih ekipah, tista, ki dlje drži dve pločevinki v iztegnjeni roki, bo priborila začetni položaj svoji ekipi,"" je skušnjavo odprla Špela.","Vanessa in Indira, obe imata v svojih ekipah najmanj kilogramov, tista, ki bo najdlje držala dve pločevinki v iztegnjeni roki, bo osvojila štartni položaj za svojo ekipo,"" je dejala Špela.","Vanessa in Indira, obe imata v svojih ekipah najmanj kilogramov. Tista, ki bo v iztegnjeni roki najdlje držala dve pločevinki, bo dobila štartno mesto za svojo ekipo,"" je dejala Špela."
"Večjega Renata navajam na kahlico, da bi bil strošek manj, a pri njegovih dveh letih še nimava pravega uspeha.","Večjega Renata sem postavil na šparovček, da bi znižal stroške, vendar pri dveh letih še nismo imeli pravega uspeha.","Večjega Renata sem postavil na klin, da bi znižal stroške, vendar pri dveh letih še nismo imeli pravega uspeha."
"V vajinih predstavah ima glasba običajno pomembno vlogo in tudi v tokratni predstavi je tako.","Glasba ima običajno pomembno vlogo v vaših predstavah in tako je tudi v tej.","Glasba ima običajno pomembno vlogo v vaših predstavah in tudi ta ni izjema."
"Že vidim, da z barvami ne bova prišla do konca, ker je zadeva jako zapletena, zato bodiva bolj konkretna. A tudi tu bo zadeva težka, to pa zaradi omenjenih dveh zornih kotov oziroma dejstva, da vsaka stran vztraja pri svojem, in seveda zaradi vprašanja, kaj je bilo prej, jajce ali kura.","Že zdaj vidim, da z barvami ne bomo prišli do konca, ker so zelo zapletene, zato bodimo bolj natančni. Toda tudi tu bo težko zaradi omenjenih dveh stališč oziroma dejstva, da vsaka stran vztraja pri svojem stališču, in seveda zaradi vprašanja, kaj je bilo prej, jajce ali kokoš.","Že zdaj vidim, da z barvami ne bomo prišli do konca, ker je to zelo zapleteno, zato postanimo bolj konkretni. Toda tudi tu bo težko zaradi dveh stališč, ki sem ju omenil, oziroma zaradi dejstva, da vsaka stran vztraja pri svojem stališču, in seveda zaradi vprašanja, kaj je bilo prej, jajce ali kokoš."
"Bomo z vajinima novima zadolžitvama zato opeharjeni za vajina javljanja v živo?","Ali bomo zaradi vaših novih nalog preveč zaposleni za vaše oddaje v živo?","Ali bomo zaradi vaših novih dolžnosti preveč zaposleni za vaše prenose v živo?"
"»Joj, stara,« je tarnala, »pod nujno moram v Trst, moj avto se je izgubil, vlak gre prepozno, ljudje, ki imajo avte, jih rabijo, ali pa so nedosegljivi, samo vidva imata avto lepo v garaži, parkiran, nikomur potreben.","""Joj, starka,"" je rekla, ""nujno moram v Trst, avto se mi je izgubil, vlak ima zamudo, ljudje, ki imajo avtomobile, jih potrebujejo ali so nedosegljivi, samo vi imate avto v lepi garaži, parkiran, nihče ga ne potrebuje.","""Za božjo voljo, starka,"" je rekla, ""nujno moram v Trst, avto se mi je izgubil, vlak ima zamudo, ljudje, ki imajo avto, ga potrebujejo ali so nedosegljivi, samo vi imate avto v lepi garaži, parkiran, nihče ga ne potrebuje."
"Na področju okolja se občini zavezujeta dosegati standarde najvišje kakovosti bivanjskega okolja s spremljanjem in posledičnim odstranjevanjem vzrokov onesnaženja tal, zraka, voda in morja s strani podjetij in posameznikov, hkrati pa naj bi skrbeli za skupno promocijo in trženje turističnih, nastanitvenih in zabaviščnih zmogljivosti, s čimer bi v očeh obiskovalcev polotok postal osrednje turistično območje, oaza za miren in sproščen oddih, umeščena med veliki urbani središči, kakršni sta Trst in Koper.","Na področju okolja si občine prizadevajo za doseganje standardov najvišje kakovosti življenjskega okolja s spremljanjem in posledično odpravljanjem vzrokov onesnaževanja tal, zraka, vode in morja s strani podjetij in posameznikov, hkrati pa skupaj spodbujajo in tržijo turizem, nastanitvene in zabavne zmogljivosti, tako da polotok v očeh obiskovalcev postane osrednje turistično območje, oaza za miren in sproščujoč dopust, ki se nahaja med večjimi mestnimi središči, kot sta Trst in Koper.","Na področju okolja si občine prizadevajo za doseganje standardov najvišje kakovosti življenjskega okolja s spremljanjem in doslednim odpravljanjem vzrokov onesnaževanja tal, zraka, vode in morja s strani podjetij in zasebnikov, hkrati pa skupaj spodbujajo in tržijo turizem, nastanitvene in zabavne zmogljivosti, tako da polotok v očeh obiskovalcev postane osrednje turistično območje, oaza za mirne in sproščujoče počitnice, ki se nahaja med večjimi mestnimi središči, kot sta Trst in Koper."
"Kakšna zmota (namreč moja): od marca, ko se je to začelo, do danes smo “napredovali” le toliko, da sem bil prisiljen prizadetim napisati pobudo na ustavno sodišče, naj ono razveljavi smešni in očitno protiustavni ter nezakoniti “kriterij” plačila lastne udeležbe (v vrednosti 10 % “neprofitnega” stanovanja) kot pogoja, da lahko za tako stanovanje uspešno konkuriraš in ga dobiš.","Kakšna napaka (torej moja): od marca, ko se je to začelo, do danes smo ""napredovali"" le toliko, da sem bil prisiljen napisati peticijo na Ustavno sodišče, v kateri sem od prizadetih zahteval razveljavitev smešnega in očitno protiustavnega in nezakonitega ""merila"" plačevanja lastnega prispevka (v vrednosti 10 % ""neprofitnega"" stanovanja) kot pogoja za uspešno kandidiranje in pridobitev takega stanovanja.","Kakšna napaka (moja): od marca, ko se je to začelo, do danes smo ""napredovali"" le toliko, da sem se čutil prisiljenega napisati peticijo na Ustavno sodišče, v kateri sem zahteval, da odpravi smešno in očitno protiustavno in nezakonito ""merilo"" plačevanja osebnega prispevka (v vrednosti 10 % ""neprofitnega"" stanovanja) kot pogoj za uspešno prijavo in pridobitev takega stanovanja."
"Če pa obstaja resnejši razkorak med vajinima apetitoma, bosta morala poiskati kakšno dolgoročnejšo rešitev, da se ne bo partner z višjim nagonom kar naprej počutil prikrajšanega, zavračanega ali zafrustriranega, tisti z nižjim pa, da mora kar naprej hiteti nekam, kamor se mu ne mudi.","Če pa je med vajinimi apetiti večja razlika, boste morali najti dolgoročno rešitev, da se partner z večjim apetitom ne bo nenehno počutil prikrajšanega, zavrnjenega ali razočaranega, partner z manjšim apetitom pa bo nenehno hitel nekam, kamor se mu ne mudi.","Če pa je razlika med vajinimi apetiti večja, morate najti dolgoročno rešitev, da se partner z večjim apetitom ne bo nenehno počutil prikrajšanega, zavrnjenega ali razočaranega, partner z manjšim apetitom pa bo še naprej hodil nekam, kamor se mu ne mudi."
"V odnos ste dobesedno padli in vrtinci čustev so se po določenem času umirili, vajina srečanja so postala vse bolj redka.","Dobesedno ste padli v razmerje in čez nekaj časa se je vihar čustev umiril, vajina srečanja pa so postala vse redkejša.","Dobesedno ste padli v razmerje in čez nekaj časa se je vrtinec čustev umiril, vajina srečanja pa so postala vse redkejša."
"Na vprašanja novinarja odgovarjate med drugim (navajam samo bistvo v povezavi z mojima vprašanjema v nadaljevanju), da bi morala imeti družba za 20 milijonov evrov manj dolga, da bi bil le-ta vzdržen.","V odgovoru na novinarjeva vprašanja ste med drugim dejali (v zvezi s spodnjima dvema vprašanjema navajam le bistvo), da bi moralo imeti podjetje za 20 milijonov EUR manj dolga, da bi bilo vzdržno.","V svojem odgovoru na novinarjeva vprašanja med drugim navajate (in tu navajam le najpomembnejše v zvezi z mojima dvema vprašanjema spodaj), da bi moralo imeti podjetje za 20 milijonov EUR manj dolga, da bi bilo vzdržno."
"MOSKVA - Rusi so pripravljeni omejiti jedrsko sodelovanje z Iranom, če bi Američani obnovili sodelovanje z dvema njihovima pomembnima središčema za jedrske raziskave.","MOSKVA - Rusi so pripravljeni omejiti jedrsko sodelovanje z Iranom, če bodo Američani obnovili sodelovanje z dvema njihovima pomembnima jedrskima raziskovalnima centroma.","MOSKVA - Rusi so pripravljeni omejiti jedrsko sodelovanje z Iranom, če bodo Američani obnovili sodelovanje z dvema njihovima ključnima jedrskima raziskovalnima centroma."
"Na to bodita pripravljena in čeprav bo težko, poizkusita drug drugemu pustiti dovolj prostora za čustva, ki spremljajo to hudo preizkušnjo.","Pripravite se na to in kljub temu, da bo težko, poskusite drug drugemu dati dovolj prostora za čustva, ki spremljajo to preizkušnjo.","Pripravite se na to in kljub temu, da bo težko, poskusite dati dovolj prostora čustvom, ki spremljajo ta test."
"In z mislijo na zaupanje in odpuščanje, s kakršnima je Jezus, avtor izreka o mrtvih, ki naj pustijo svoje mrtve, ravnal z apostoloma Petrom in Pavlom, se pravi s svojim zatajivcem in s svojim preganjavcem, sem pričakoval od svojih bralcev, da bodo premogli enako odpuščanje, enako zaupanje.","Z zaupanjem in odpuščanjem, s katerim je Jezus, avtor pregovora o mrtvih, ki zapuščajo svoje mrtve, ravnal z apostoloma Petrom in Pavlom, torej s svojim odpadnikom in preganjalcem, sem od svojih bralcev pričakoval enako odpuščanje, enako zaupanje.","Z zaupanjem in odpuščanjem, s katerim je Jezus, avtor izreka o mrtvih, ki zapuščajo svoje mrtve, ravnal z apostoloma Petrom in Pavlom, torej s svojim odpadnikom in preganjalcem, sem enako odpuščanje in zaupanje pričakoval tudi od svojih bralcev."
"Morda pa ti pove tudi zgodbo o dveh Slovencih, ki sta razvedrila vso restavracijo, ko sta hotela pred dnevi menjati marke v jugoslovanske dinarje, da bi plačala zapitek.","In morda vam bo povedala zgodbo o dveh Slovencih, ki sta razveselila celotno restavracijo, ko sta nekega dne skušala zamenjati marke v jugoslovanske dinarje, da bi plačala pijačo.","In morda vam bo povedal zgodbo o dveh Slovencih, ki sta pred dnevi zabavala celotno restavracijo, ko sta skušala zamenjati marke v jugoslovanske dinarje, da bi plačala pijačo."
"Odkar obstajajo globalni mediji, ki domnevno proizvajajo nekakšno globalno zavest, še ni bilo tako čustvenih dveh tednov, kakršnima smo bili zdaj priča.","Odkar obstajajo svetovni mediji, ki naj bi ustvarjali nekakšno globalno zavest, še nismo bili priča tako čustvenim štirinajstim dnevom, kot smo jim priča zdaj.","Odkar obstajajo svetovni mediji, ki naj bi ustvarjali nekakšno globalno zavest, še nikoli nismo imeli tako čustvenih štirinajstih dni kot zdaj."
"Vendar bodiva natančni: med ""jaz tako mislim, jaz tako čutim"" in med ""tako je"" zeva prepad, ki ga nimate pravice prečkati po nekakšnih subjektivnih brveh.","Toda bodimo natančni: med ""mislim tako, čutim tako"" in ""tako pač je"" je prepad, ki ga nimate pravice prestopiti po neki subjektivni brvi.","Toda če smo natančni, med ""tako mislim, tako čutim"" in ""tako je"" obstaja vrzel, ki je ni mogoče premostiti s subjektivnim mostom."
"Hvaležna sem življenju in zdaj si želim le še to, da bi se zgodba ponovila pri mojih dveh hčerah, starih devetnajst in sedemnajst let.","Hvaležna sem za življenje in zdaj si želim, da bi se zgodba ponovila tudi z mojima hčerkama, starima 19 in 17 let.","Hvaležna sem za življenje in zdaj si le želim, da bi se ta zgodba ponovila z mojima hčerkama, starima 19 in 17 let."
"Tek se ni začel po okusu naših dveh deklet, saj je potegnila Zbrožkova, toda potem je Jolanda le prišla na čelo, Brigita pa ji je sledila.","Dirka se ni začela po željah naših deklet, saj je Zbrozkova pobegnila, nato pa je Jolanda prevzela vodstvo, Brigita pa ji je sledila.","Tekma se ni začela po željah naših deklet, saj je Zbrozkova pobegnila, nato pa je Jolanda prevzela vodstvo, Brigita pa ji je sledila."
"Igra bo v osnovi podobna njihovima prejšnjima izdelkoma, kar pomeni predvsem zelo dobro orodje za kreacijo svojega lika.","Igra bo v osnovi podobna njihovima prejšnjima dvema izdelkoma, kar pomeni predvsem zelo dobro orodje za ustvarjanje lastnega lika.","Igra bo v osnovi podobna prejšnjima dvema izdelkoma, kar predvsem pomeni, da je zelo dobro orodje za ustvarjanje lastnega lika."
"Soboški škof dr. Peter Štumpf pa je, na primer, v pismu vernikom zapisal, da poslanska večina z uvedbo zakonske zveze dveh oseb nasprotuje naravnemu in moralnemu zakonu ter nauku katoliške cerkve ter da bo imel ZZZDR številne negativne posledice še na drugih področjih: ""Gre za zelo pomembne, zgodovinske trenutke, s kakršnimi se kot Katoliška skupnost v samostojni Sloveniji še nismo soočili.""","Soboški škof dr. Peter Štumpf je na primer v pismu vernikom zapisal, da je večina poslancev z uvedbo zakonske zveze med dvema osebama v nasprotju z naravnim in moralnim zakonom ter naukom Katoliške cerkve in da bo imel ZZZDR številne negativne posledice tudi na drugih področjih: ""Gre za zelo pomembne, zgodovinske trenutke, s kakršnimi se kot katoliška skupnost v samostojni Sloveniji še nismo soočili.""","Tako je soboški škof dr. Peter Štumpf v pismu vernikom zapisal, da je večina poslancev z uvedbo zakonske zveze med dvema osebama v nasprotju z naravnim in moralnim zakonom ter naukom Katoliške cerkve in da bo imel ZZZDR številne negativne posledice tudi na drugih področjih: ""Gre za zelo pomembne, zgodovinske trenutke, kakršnih kot katoliška skupnost v samostojni Sloveniji še nismo doživeli."""
"Tako spadajo v skupno premoženje tudi osebni avtomobil, registriran na vaše ime, in izplačilo premije za življenjsko zavarovanje vaše žene, če je bila premija plačevana iz vajinih skupnih sredstev, ter tudi denarno posojilo sinu.","To vključuje avtomobil, registriran na vaše ime, in plačilo premije za življenjsko zavarovanje vaše žene, če je bila premija plačana iz vašega skupnega premoženja, ter posojilo vašemu sinu.","To vključuje avtomobil, registriran na vaše ime, in plačilo premije za življenjsko zavarovanje vaše žene, če je bila premija plačana iz vašega skupnega premoženja, ter posojilo vašemu sinu."
"Sankcije so uperjene proti 27 podjetjem, 28 ladjam in eni osebi, Tajvancu Cang Jung Juanu in njegovima podjetjema, ki Severni Koreji pomagata pri izvozu premoga v Rusijo.","Sankcije se nanašajo na 27 podjetij, 28 ladij in eno osebo, tajvanskega Cang Jung Juana in njegova podjetja, ki pomagajo Severni Koreji pri izvozu premoga v Rusijo.","Sankcije so usmerjene proti 27 podjetjem, 28 ladjam in enemu posamezniku, Tajvancu Cang Jung Juanu in njegovim podjetjem, ki pomagajo Severni Koreji pri izvozu premoga v Rusijo."
"Če bosta odkrila, da gre za nesporazum in je bila težava le v vajinih različnih pričakovanjih, bo že to blagodejno vplivalo na vajin odnos.","Če ugotovite, da je šlo za nesporazum in da je bila težava le v različnih pričakovanjih, bo že to pozitivno vplivalo na vajino razmerje.","Če ugotovite, da gre za nesporazum in da je težava le posledica različnih pričakovanj, bo to pozitivno vplivalo na vajino razmerje."
"V njunih dveh kolibah iz bambusa sta bili dve družini.","V njihovih dveh bambusovih kočah sta živeli dve družini.","V njihovih dveh bambusovih kočah sta živeli dve družini."
"Da se bo lahko uprl skušnjavi in te gledal globoko v oči, ne da bi pri tem zbegano pogledoval tudi proti tvojima lepotičkama, pa dvomimo – vsi moški so krvavi pod kožo.","Vendar dvomimo, da se bo lahko uprl skušnjavi, da bi se ti zazrl globoko v oči, ne da bi hkrati osuplo pogledal tudi tvoja dva lepotca - vsi moški imajo kri pod kožo.","Toda dvomimo, da se bo lahko uprl skušnjavi, da bi se ti zazrl globoko v oči, ne da bi ob tem zmedeno pogledal tudi tvoji dve lepotici - vsi moški imajo kri pod kožo."
"Zdaj smo pred dilemo, kako razporediti otroke v njihovih dveh sobah.","Zdaj se soočamo z dilemo, kako razporediti otroke v njihovih dveh sobah.","Zdaj se soočamo z dilemo, kako razdeliti otroke med dve sobi."
"Za ta proces je dovolj kratek postanek na soncu in izpostavljanje že manjših površin kože njegovemu delovanju.","Za sprožitev tega procesa je dovolj že kratkotrajno bivanje na soncu in izpostavljanje že majhnih delov kože njegovemu delovanju.","Za sprožitev tega procesa je dovolj že kratkotrajno bivanje na soncu in izpostavljenost že majhnih površin kože."
"Urbanost in socialna struktura vzhodnega Londona sta z njunimi deli tesno povezana in ostajata prevladujoč navdih pri njunem ustvarjanju.","Urbanost in družbena struktura vzhodnega Londona sta tesno povezani z njunim delom in ostajata prevladujoč navdih pri njunem delu.","Urbanost in družbena struktura vzhodnega Londona sta tesno povezani z njenim delom in ostajata glavni navdih za njeno delo."
"Na dveh prvih preizkušnjah smo osvojili štiri točke in dosegli cilj, uvod v kvalifikacijski cikel je res odličen.","V prvih dveh dirkah smo osvojili štiri točke in dosegli svoj cilj, kar je res odličen začetek kvalifikacijskega cikla.","V prvih dveh dirkah smo osvojili štiri točke in dosegli svoj cilj, resnično dober začetek kvalifikacijskega cikla."
"Moža pa pusti, da živi tako, kakor mu prija, in ga ne obsojaj zaradi tega, ker zdaj, po 25 letih zakona, ni več navdušen nad vajinimi skupnimi dejavnostmi.","Toda pustite možu, da živi, kot mu je všeč, in ga ne obsojajte, ker po 25 letih zakona ni več navdušen nad tem, kar počneta skupaj.","Vendar pustite možu, da živi, kot mu je všeč, in ga ne obsojajte, ker po 25 letih zakona ni navdušen nad tem, kar počneta skupaj."
"Opisujete, da vašima deklicama ni neprijetno, če bi za nekaj časa ostali sami, kar je pozitivno.","Opisali ste, da vašim deklicam ni neprijetno, če ostanejo nekaj časa same, kar je pozitivno.","Opisali ste, da vašim deklicam ni neprijetno, če so nekaj časa same, kar je pozitivno."
"Kakršnokoli intenzivno fizično ali športno udejstvovanje, ki krepi tvoje prsne mišice – nahajajo se za tvojima dojkama –, lahko vpliva na to, da sta videti bolj čvrsti in pokončni.","Vse intenzivne telesne ali športne dejavnosti, ki krepijo prsne mišice, ki se nahajajo za prsmi, jih lahko naredijo bolj čvrste in pokončne.","Vsaka intenzivna telesna dejavnost ali vadba, ki krepi prsne mišice, ki se nahajajo za prsmi, jih lahko naredi bolj čvrste in pokončne."
"V Baden-Würtenbergu je deželni zbor javno zahteval kazensko pravne korake proti scientistom ter zmanjšanje njihovega vpliva na gospodarstvo, v Hamburgu so od senata zahtevali, naj mesto ne oddaja nobenih prostorov scientističnemu gibanju ali njegovim podjetjem in naj ne sklepa z njimi nobenih nepremičninskih poslov.","V Baden-Würtenbergu je deželna skupščina javno zahtevala kazenske pravne ukrepe proti scientologom in zmanjšanje njihovega vpliva na gospodarstvo, v Hamburgu pa je senat zahteval, da mesto scientološkemu gibanju ali njegovim podjetjem ne sme oddajati prostorov in z njimi sklepati nepremičninskih poslov.","V Baden-Würtenbergu je državni zbor javno zahteval kazenske ukrepe proti scientologom in zmanjšanje njihovega vpliva na gospodarstvo, v Hamburgu pa je senat zahteval, da mesto scientološkemu gibanju ali njegovim podjetjem ne sme oddajati prostorov in z njimi sklepati nepremičninskih poslov."
"Hkrati so na Inštitutu opozorili še to, da bo »zmanjšanje trga z razpadom Jugoslavije« bistveno poslabšalo gospodarski položaj Slovenije, saj se bo njenim podjetjem trg s 23 milijonov ljudi skrčil na 2 milijona: ker hkrati vlada ni storila skoraj nič, da bi podjetjem z monetarno politiko in davčnimi olajšavami omogočila lažji prehod z jugotrgov na Zahodne, predlog lorda Carringtona o jugoslovanski gospodarski skupnosti na prvi pogled za Slovenijo zveni kot odrešitev.","Hkrati je inštitut opozoril, da bo ""zmanjšanje trga z razpadom Jugoslavije"" bistveno poslabšalo gospodarski položaj Slovenije, saj se bo trg za njena podjetja zmanjšal s 23 milijonov ljudi na 2 milijona: ker vlada ni storila skoraj ničesar, da bi z monetarno politiko in davčnimi olajšavami olajšala prehod podjetij z južnega na zahodni trg, se predlog lorda Carringtona o jugoslovanski gospodarski skupnosti na prvi pogled zdi kot odrešitev za Slovenijo.","Hkrati je Inštitut opozoril, da bo ""zmanjšanje trga z razpadom Jugoslavije"" bistveno poslabšalo gospodarski položaj Slovenije, saj se bo trg za njena podjetja zmanjšal s 23 milijonov ljudi na 2 milijona: Ker vlada ni storila skoraj ničesar, da bi z monetarno politiko in davčnimi olajšavami olajšala prehod podjetij z južnih na zahodne trge, se predlog lorda Carringtona o jugoslovanski gospodarski skupnosti na prvi pogled sliši kot rešitev za Slovenijo."
