sentence1	sentence2	label
V slovenščino imamo prevedeni dve vaši knjigi, ki sta precej različni.	V slovenščino smo prevedli dve vaši knjigi, ki sta si precej različni.	1
V slovenščino smo prevedli dve vaši knjigi, ki sta si precej različni.	V slovenščino smo prevedli dve vaši knjigi, ki sta si zelo različni.	1
Iz Zagreba, kjer živi zadnjih nekaj let, je prišla, da bi ji zdravniki iz Postojne rodili dve hčerki.	Prišla je iz Zagreba, kjer je živela zadnjih nekaj let, da bi njeni hčerki rodili zdravniki iz Postojne.	1
Prišla je iz Zagreba, kjer je živela zadnjih nekaj let, da bi njeni hčerki rodili zdravniki iz Postojne.	Za to, da so njenima hčerkama pomagali na svet postojnski zdravniki, se je pripeljala iz Zagreba, kjer živi zadnja leta.	1
Zaradi tega so vaši nastopi pred televizijskimi kamerami še toliko bolj neodgovorni, saj gledalci ne vedo, da lahko ob izklopljenih kamerah govorite tiho.	Potemtakem so vajini nastopi pred televizijskimi kamerami toliko bolj neodgovorni, saj gledalci ne vedo, da se potem, ko ugasnejo kamere, vidva mirno pogovorita.	1
Potemtakem so vajini nastopi pred televizijskimi kamerami toliko bolj neodgovorni, saj gledalci ne vedo, da se potem, ko ugasnejo kamere, vidva mirno pogovorita.	Zaradi tega so vaši nastopi pred televizijskimi kamerami še toliko bolj neodgovorni, saj gledalci ne vedo, da lahko, ko se kamere ugasnejo, govorite mirno.	1
S to razliko, da je vse kaj drugega kot neškodljivo listje.	Le da je vse prej kot neškodljivo listje.	1
Bi mi, če bi se strinjala s tvojim stališčem, lahko povedal, kdaj naj bi se to zgodilo?	Če se strinjam z vašim mnenjem, ali mi lahko poveste, kdaj naj bi se to zgodilo?	1
Bi mi, če bi se strinjala s tvojim stališčem, lahko povedal, kdaj naj bi se to zgodilo?	Če se strinjam z vami, ali mi lahko poveste, kdaj je to treba storiti?	1
Ana, študentka na višji turistični šoli, in Rok, znani lokalni ljubitelj zgodovine, pa sta od Kokrjanov pričakovala, da bodo njunim spoznanjem dodali še kaj svojega.	Ana, dijakinja turistične šole, in Rok, znani poznavalec lokalne zgodovine, sta pričakovala, da bodo Kokričani prispevali svoja spoznanja.	1
Ana, študentka na višji turistični šoli, in Rok, znani lokalni ljubitelj zgodovine, pa sta od Kokrjanov pričakovala, da bodo njunim spoznanjem dodali še kaj svojega.	Ana, študentka turistične fakultete, in Rok, znani ljubitelj lokalne zgodovine, sta pričakovala, da bosta Kokrijčana dodala svoj vpogled.	1
Delo je integrirano v življenje posameznika, toda obravnavamo ga ločeno od drugih dveh obdobij, predvsem zaradi tega, ker veliko pritiskov in priložnosti, ki izhajajo iz obdobja kariere, ni pod nadzorom niti posameznika niti njegove družine.	Delo je vključeno v posameznikovo življenje, vendar se obravnava ločeno od drugih dveh obdobij, predvsem zato, ker na številne pritiske in priložnosti, ki izhajajo iz kariernega obdobja, posameznik ali njegova družina nimata vpliva.	1
Delo je vključeno v posameznikovo življenje, vendar se obravnava ločeno od drugih dveh faz, predvsem zato, ker na številne pritiske in priložnosti, ki izhajajo iz kariere, posameznik ali njegova družina nimata vpliva.	Delo je vključeno v posameznikovo življenje, vendar se obravnava ločeno od drugih dveh obdobij, predvsem zato, ker na številne pritiske in priložnosti, ki izhajajo iz kariernega obdobja, posameznik ali njegova družina nimata vpliva.	1
Kako vaši zaposleni gledajo na sedanje dogajanje med vami in vašimi podjetji?	Kako vaši zaposleni vidijo, kaj se zdaj dogaja med vami in vašimi podjetji?	1
Kako vaši zaposleni vidijo, kaj se zdaj dogaja med vami in vašimi podjetji?	Kako pa zaposleni gledajo na to, kar se sedaj dogaja med vama in vajinima podjetjema?	1
Ve ste veliko bolj organizirane kot mi.	So veliko bolje organizirani kot mi.	1
Ve ste veliko bolj organizirane kot mi.	Ste veliko bolj organizirani kot mi.	1
Nato bo razredničarka suho dejala, da Klara med odmorom ni ničesar pojedla.	Zatem bo razredničarka suhoparno povedala, da Klara pri malici nič ne je.	1
Nato bo razredničarka suho dejala, da Klara pri malici ni ničesar pojedla.	Zatem bo razredničarka suhoparno povedala, da Klara pri malici nič ne je.	1
Teta Mara je trdila, da je mesa premalo.	Teta Mara je trdila, da je premalo mesa.	1
Venerina griča na obeh Filipovih dlaneh sta zelo široka in polna.	Venerini griči na obeh Filipovih dlaneh so zelo široki in polni.	1
Venerini gomolji na obeh Filipovih dlaneh so zelo široki in polni.	Venerini griči na obeh Filipovih dlaneh so zelo široki in polni.	1
Je med vašima glavnima področjema, filmom in politiko, eno, ki bi ga lahko izbrali in bi se mu še vedno težje odpovedali?	Se med vašima dvema glavnima področjema, filmom in politiko, lahko odločite za enega, ki bi se mu vseeno težje odrekli?	1
Je med vašima glavnima področjema, filmom in politiko, eno, ki bi ga lahko izbrali in bi se mu še vedno težje odpovedali?	Je med vašima glavnima področjema, filmom in politiko, eno, ki bi ga lahko izbrali in bi se mu še vedno težko odpovedali?	1
Pri prvih korakih novoustanovljenega društva, ki ni ne politično ne pridobitno, sta veliko pomagali Zveza združenj borcev Slovenije in žreška občina, zato so ju na ustanovitvenem zboru društva imenovali za njegova častna člana.	Prve korake novoustanovljenega društva, ki ni ne politično ne profitno usmerjeno, sta pomembno podprla Zveza združenj borcev Slovenije in Občina Žreška, zato sta bila na ustanovnem zboru društva imenovana za častna člana.	1
Prve korake novoustanovljenega društva, ki ni ne politično ne profitno usmerjeno, sta pomembno podprla Zveza združenj borcev Slovenije in Občina Žreška, zato sta bila na ustanovnem zboru društva imenovana za častna člana.	Pri prvih korakih novoustanovljenega združenja, ki ni ne politično ne pridobitno, sta veliko pripomogla Zveza združenj borcev Slovenije in občina Žreška, zato sta bila na ustanovni skupščini združenja imenovana za častna člana.	1
Voziš noro hitro, za vsako ceno bi rada prišla pred odhodom tvojih dveh otrok v Lyon.	Voziš noro hitro in za vsako ceno hočem biti tam, preden tvoja otroka odideta v Lyon.	1
Voziš noro hitro in za vsako ceno hočem priti tja, preden tvoja otroka odideta v Lyon.	Voziš noro hitro in za vsako ceno hočem biti tam, preden tvoja otroka odideta v Lyon.	1
Triintridesetletna Matejka Mlakar še vedno okreva po šoku, bolečini, treh mesecih joka, negotovosti in bolečine, ki so v njej in njenih dveh otrocih pustili globoke rane.	Triintridesetletna Matejka Mlakar še vedno okreva po šoku, bolečini, treh mesecih joka, negotovosti in bolečini, ki so v njej in njenih dveh otrocih pustili globoke rane.	1
Triintridesetletna Matejka Mlakar še vedno okreva po šoku, bolečini, treh mesecih joka, negotovosti in bolečine, ki so v njej in njenih dveh otrocih pustili globoke rane.	Triintridesetletna Matejka Mlakar se še pobira, šok, bolečina, tri mesece joka, negotovost in veliko hudega, to je v njej in njenih dveh otrocih pustilo globoke rane.	1
Sedanja oblast je posebno vlogo namenila najpomembnejšima letališčema v Sloveniji, Brniku in Cerkljam.	Sedanja vlada je dvema glavnima slovenskima letališčema, Brniku in Cerkljam, namenila posebno vlogo.	1
Sedanja oblast je posebno vlogo namenila najpomembnejšima letališčema v Sloveniji, Brniku in Cerkljam.	Sedanja vlada je namenila posebno vlogo dvema najpomembnejšima slovenskima letališčema, Brniku in Cerkljam.	1
Da so mi pred kratkim naročili tekst o sedemnajstem okrožju in da sem napisala nekaj o njegovih dveh življenjih, ki ju poznam samo jaz?	Da so mi pred kratkim naročili, naj napišem besedilo o sedemnajstem okrožju in napišem nekaj o njegovih dveh življenjih, ki jih poznam samo jaz?	1
Da so mi pred kratkim naročili tekst o sedemnajstem okrožju in da sem napisala nekaj o njegovih dveh življenjih, ki ju poznam samo jaz?	Da so mi pred kratkim naročili, naj napišem besedilo o sedemnajstem okrožju in nekaj o njegovih dveh življenjih, ki jih poznam samo jaz?	1
Zato se posvetiva vašima vprašanjema.	Zdaj pa se posvetimo vašim dvema vprašanjema.	1
Zato se posvetiva vašima vprašanjema.	Zato preidimo na vaši dve vprašanji.	1
Delo dua Izland je pravzaprav zelo blizu vaši glasbeni ustvarjalnosti - analogno v izhodišču in tehnično zelo dovršeno...	Delo dvojca Izland je v bistvu precej blizu vajinemu glasbenemu ustvarjanju - v izhodišču analogno in tehnično zelo dovršeno ...	1
Delo dua Izland je pravzaprav zelo blizu vaši glasbeni ustvarjalnosti - analogno v izhodišču in tehnično zelo dovršeno...	Delo dua Izland je zelo blizu vaši glasbeni ustvarjalnosti - analogno po svojem izhodišču in tehnično zelo zahtevno ...	1
"Predstava mi je bila zelo pri srcu, režiser, ki je naredil priredbo obeh Beckettovih besedil, pa je veljal kot ""drugačen""."	"V predstavi sem zelo uživala, režiser, ki je priredil obe Beckettovi besedili, pa se mi je zdel ""drugačen""."	1
"V predstavi sem zelo uživala, režiser, ki je priredil obe Beckettovi besedili, pa se mi je zdel ""drugačen""."	"Predstava mi je bila zelo všeč, režiser, ki je priredil obe Beckettovi besedili, pa je veljal za ""drugačnega""."	1
Sestavite koščke in si zamislite glasbeno podlago, ki bi se najbolje prilegala vašemu filmu.	Združite drobce in si v ozadju zamislite glasbo, ki bi se najbolje prilegla vajinemu filmu.	1
Sestavite koščke in izdelajte glasbeno podlago, ki bo najbolje ustrezala vašemu filmu.	Združite drobce in si v ozadju zamislite glasbo, ki bi se najbolje prilegla vajinemu filmu.	1
Oba sta imela škandalozna najstniška razmerja s starejšimi režiserji - Brigitte z Rogerjem Vadimom in Sophia s Carlom Pontijem.	Oba sta imela kot najstnika škandalozna razmerja s starejšimi režiserji - Brigitte z Rogerjem Vadimom in Sophia s Carlom Pontijem.	1
Oba sta imela škandalozna najstniška razmerja s starejšimi režiserji - Brigitte z Rogerjem Vadimom in Sophia s Carlom Pontijem.	In obe sta imeli škandalozno najstniško razmerje s starejšima režiserjema - Brigitte z Rogerjem Vadimom, Sophia pa s Carlom Pontijem.	1
Nikoli ne jemljite drug drugega za samoumevnega, pogovarjajte se - odkrito, iskreno in pogosto -, poslušajte stališče drugega in ne prekinjajte drug drugega pri izražanju mnenja, spoštujte drug drugega, poskušajte se izogniti jeznemu koncu dneva, pokažite, da cenite drug drugega, vzemite si čas drug za drugega in se ukvarjajte s skupnimi dejavnostmi, ne bodite preveč resni - skupaj se morata tudi nasmejati - in skupaj načrtujte ali razpravljajte o skupnih ciljih.	Nikoli ne jemljite drug drugega za samoumevnega, pogovarjajte se - odkrito, iskreno in pogosto, poslušajte stališče drugega in ga ne prekinjajte, ko ga izrazi, spoštujte drug drugega, poskušajte se izogniti jeznemu koncu dneva, pokažite, da cenite drug drugega, vzemite si čas drug za drugega in počnite stvari skupaj, ne bodite preveč resni - skupaj se morate tudi nasmejati - in skupaj načrtujte ali razpravljajte o skupnih ciljih.	1
Nikoli ne jemljite drug drugega za samoumevnega, pogovarjajte se - odkrito, iskreno in pogosto, poslušajte stališče drugega in ga ne prekinjajte, ko ga izrazi, spoštujte drug drugega, poskušajte se izogniti jeznemu koncu dneva, pokažite, da cenite drug drugega, vzemite si čas drug za drugega in počnite stvari skupaj, ne bodite preveč resni - skupaj se morate tudi nasmejati - in skupaj načrtujte ali razpravljajte o skupnih ciljih.	Nikoli drug drugega ne sprejemajta kot nekaj samoumevnega, pogovarjajta se - odkrito, pošteno in pogosto - prisluhnita stališču drug drugega in ne prekinjajta se med izražanjem tega, ravnajta drug z drugim spoštljivo, skušajta se izogniti jeznemu koncu dneva, pokažita, da cenita drug drugega, drug za drugega si vzemita čas in si privoščita skupne dejavnosti, ne bodita preresna - skupaj se je treba tudi nasmejati - in napravita skupne načrte ali se pogovorita o skupnih ciljih.	1
Italijan Ivan Lazzarini je bil s svojim Husabergom v odprtem razredu povsem nepremagljiv (zmagal je v obeh vožnjah), sledil mu je Eddy Seel s Husqvarno, medtem ko je francoski as Boris Chambon osvojil le dve tretji mesti.	Absolutno nepremagljiv (z zmago v obeh vožnjah) je bil Italijan Ivan Lazzarini s Husabergom razreda Open, sledil je Eddy Seel na Husqvarni, francoski as Boris Chambon pa je uspel priti le do dveh tretjih mest.	1
Italijan Ivan Lazzarini je bil s svojim Husabergom Open povsem nepremagljiv (zmagal je na obeh dirkah), sledil mu je Eddy Seel s Husqvarno, medtem ko je francoski as Boris Chambon osvojil le dve tretji mesti.	Absolutno nepremagljiv (z zmago v obeh vožnjah) je bil Italijan Ivan Lazzarini s Husabergom razreda Open, sledil je Eddy Seel na Husqvarni, francoski as Boris Chambon pa je uspel priti le do dveh tretjih mest.	1
Nakupa razpadajoče Kazine in načrtov novega lastnika za prenovo objekta se je razveselil tudi župan Občine Jezersko Milan Kocjan, ki s podjetjem Altus consulting oziroma njegovima lastnikoma Tomažem Mikoličem in Vesno Paljk že dalj časa uspešno sodeluje pri občinskih razvojnih programih.	Nakup propadajoče igralnice in načrte novega lastnika za obnovo stavbe je pozdravil tudi jezerski župan Milan Kocjan, ki s podjetjem Altus consulting in njegovima lastnikoma Tomažem Mikoličem in Vesno Paljk že dolgo uspešno sodeluje pri razvojnih programih skupnosti.	1
Nakup propadajočega Casinoja in načrte novega lastnika za obnovo stavbe je pozdravil tudi jezerski župan Milan Kocjan, ki s podjetjem Altus consulting in njegovima lastnikoma Tomažem Mikoličem in Vesno Paljk že dlje časa uspešno sodeluje pri občinskih razvojnih programih.	Nakup propadajoče igralnice in načrte novega lastnika za obnovo stavbe je pozdravil tudi jezerski župan Milan Kocjan, ki s podjetjem Altus consulting in njegovima lastnikoma Tomažem Mikoličem in Vesno Paljk že dolgo uspešno sodeluje pri razvojnih programih skupnosti.	1
Srž njegovih dveh pisem je torej izrekanje sodb brez argumentov in namesto kresanja mnenj moralno diskreditiranje nasprotnika.	Bistvo njegovih dveh pisem je torej izrekanje sodb brez argumentov in moralna diskreditacija nasprotnika namesto izražanja mnenj.	1
Če pa, potem pa je potrebno samo veliko volje in potrpežljivosti, da oblikujeta skupno, čisto svojstveno pot, preplet obeh vajinih lastnih poti.	Če je tako, potem potrebujete le veliko volje in potrpežljivosti, da ustvarite skupno, povsem edinstveno pot, ki bo preplet obeh vaših poti.	1
Če je tako, potem potrebujete le veliko volje in potrpežljivosti, da ustvarite skupno, povsem edinstveno pot, ki bo preplet obeh vaših poti.	Če je tako, potrebujete le veliko volje in potrpežljivosti, da prehodite skupno pot, ki je povsem vaša, preplet dveh lastnih poti.	1
Dragi Danijel Starman, v svojih dveh odprtih pismih se pritožujete nad stališči mojega kolega Aurelia Jurija in me prosite, naj jih komentiram.	Dragi Danijel Starman, v svojih dveh odprtih pismih se pritožujete nad stališči mojega kolega Aurelia Jurija in me pozivate, naj se do njih opredelim.	1
Dragi Danijel Starman, v svojih dveh odprtih pismih se pritožujete nad stališči mojega kolega Aurelia Jurija in me prosite, naj jih komentiram.	Spoštovani Danijel Starman, v vaših dveh odprtih pismih se pritožujete nad stališči mojega kolega Aurelia Jurija in me pozivate, da se opredelim do njih.	1
Vse težave, s katerimi se srečujete v življenju, so povezane z vašimi osnovnimi stališči.	Vse težave, s katerimi se bosta v življenju spopadala, so povezane z vajinimi osnovnimi stališči.	1
Vse težave, s katerimi se boste soočili v življenju, so povezane z vašimi osnovnimi stališči.	Vse težave, s katerimi se bosta v življenju spopadala, so povezane z vajinimi osnovnimi stališči.	1
Enkrat sem to storila z moškim, ki se je dobival še z dvema dekletoma, mojima znankama.	Enkrat sem to storila z moškim, ki se je videval z dvema dekletoma, ki sem ju poznala.	1
Enkrat sem to storila z moškim, ki se je videval z dvema dekletoma, ki sem ju poznala.	Enkrat sem to storila s fantom, ki je hodil z dvema dekletoma, ki sem ju poznala.	1
Da bi se prepričali, da so za vas 100-odstotno učinkoviti, vam predstavljamo najnovejše nasvete raziskovalcev z obeh polobel.	Da bodo zares 100-odstotno delale za vas, vam pomagamo z najnovejšimi nasveti raziskovalcev naših dveh hemisfer.	1
Vendar ljutomerski občinski svet takšnega sveta izpostave spet ne priznava, saj je medtem eden od dveh njihovih članov umrl in je zdaj v svetu en sam njihov predstavnik.	Vendar občinski svet občine Ljutomer tudi v tem primeru ne priznava takšnega sveta podružnice, saj je eden od dveh članov umrl, tako da je v svetu le en predstavnik.	1
Vendar ljutomerski občinski svet takšnega sveta izpostave spet ne priznava, saj je medtem eden od dveh njihovih članov umrl in je zdaj v svetu en sam njihov predstavnik.	Vendar Občinski svet Ljutomer takšnega sveta podružnice ne priznava, saj je eden od dveh članov že umrl in je v svetu ostal le še en predstavnik.	1
Ta je prispevala k znatnemu zmanjšanju priliva migrantov, pomagala je našima državama, celotni EU, posebej Nemčiji.	Prispevala je k znatnemu zmanjšanju prihoda migrantov, pomagala je obema državama, EU kot celoti in zlasti Nemčiji.	1
Prispevala je k znatnemu zmanjšanju prihoda migrantov, pomagala je obema državama, EU kot celoti in zlasti Nemčiji.	Prispevala je k znatnemu zmanjšanju pritoka migrantov, pomagala našim državam, celotni EU in zlasti Nemčiji.	1
Tokrat smo se ukvarjali z impulzivnimi nakupi, ki so se ženama, eni v Ljubljani in drugi v Londonu, zdeli velika napaka, zapravljanje denarja ali celo čisti spregled.	Tokrat sva obdelala impulzivne nakupe, ki so se najinima ženama, eni v Ljubljani in eni v Londonu, zdeli velika napaka, potrata denarja, čista oslarija, pravzaprav.	1
Tokrat smo se ukvarjali z impulzivnimi nakupi, ki so se ženama, eni v Ljubljani in drugi v Londonu, zdeli velika napaka, zapravljanje denarja ali celo čisti spregled.	Tokrat smo se ukvarjali z impulzivnimi nakupi, ki so se ženama, eni v Ljubljani in drugi v Londonu, zdeli velika napaka, zapravljanje denarja, pravzaprav čista napaka.	1
Počasi smo z velikanskimi kroglicami drseli po hladni jezerski obali, mimo opuščene kitolovne postaje in najbolj osamljene šolske stavbe v Veliki Britaniji.	Ob hladni jezerski obali, mimo opuščene kitolovne postaje in najbolj osamljene šolske stavbe v Veliki Britaniji, smo počasi drseli s svojimi velikanskimi biseri.	1
Počasi smo z velikanskimi kroglicami drseli po hladni jezerski obali, mimo opuščene kitolovne postaje in najbolj osamljene šolske stavbe v Veliki Britaniji.	Z najinimi ogromnimi bisagami sva počasi rožljala ob mrzli jezerski obali, mimo opuščene kitolovske postaje in najbolj samotnega šolskega poslopja v Britaniji.	1
Na dolgo in široko razlagajo, da so morali vzeti v roke okupatorjevo orožje, da bi se spopadli z največjim zlom revolucije in z njo povezane komunistične ideologije.	Na veliko razlagajo, da so morali sprejeti okupatorjevo orožje, da bi se tako postavili po robu po njihovem mnenju največjemu zlu revoluciji in z njo povezani komunistični ideologiji.	1
Na dolgo in široko razlagajo, da so se morali z orožjem zoperstaviti okupatorju, da bi se spopadli z največjim zlom revolucije in z njo povezano komunistično ideologijo.	Na veliko razlagajo, da so morali sprejeti okupatorjevo orožje, da bi se tako postavili po robu po njihovem mnenju največjemu zlu revoluciji in z njo povezani komunistični ideologiji.	1
Trdil je tudi, da je že dokumentacija, ki jo je policiji prinesel Hrvoje Osivnik, kazala na utemeljen sum kaznivega dejanja, kar je potrdil tudi pregled obeh Popovićevih podjetij.	Trdil je tudi, da so dokumenti, ki jih je policiji predložil Hrvoje Osivnik, že kazali na utemeljen sum kaznivega dejanja, kar je potrdila preiskava Popovićevih dveh podjetij.	1
Trdil je tudi, da so dokumenti, ki jih je policiji predložil Hrvoje Osivnik, že kazali na utemeljen sum kaznivega dejanja, kar je potrdila preiskava Popovićevih dveh podjetij.	Menil je še, da že iz dokumentacije, ki jo je na policijo prinesel Hrvoje Osivnik, izhaja utemeljen sum za kaznivo dejanje, ki ga je še dodatno potrdil inšpekcijski nadzor v obeh Popovičevih podjetjih.	1
Obe Krkovi zdravili bosta predvidoma na trgu v drugem četrtletju letošnjega leta in sta po učinku enakovredni dvema Pfizerjevima zdraviloma.	Obe Krkini zdravili naj bi na trg prišli v letošnjem drugem četrtletju in sta po učinku enaki dvema Pfizerjevima zdraviloma.	1
Krkova zdravila bodo predvidoma začela izhajati v drugem četrtletju tega leta, njihova učinkovitost pa je enakovredna učinkovitosti dveh zdravil družbe Pfizer.	Obe Krkini zdravili naj bi na trg prišli v letošnjem drugem četrtletju in sta po učinku enaki dvema Pfizerjevima zdraviloma.	1
Videl sem tudi enega ali dva vaša rojaka v Ljubljani, ki se trudita prodati svoje žare in pralne stroje ter s tovrstno nelojalno konkurenco povzročati sive lase Boschu in Gorenju.	Tudi v Ljubljani sem zasledil enega ali dva vaša rojaka, ki se mučita, da bi prodala rešeta in perilnike ter s tovrstno nelojalno konkurenco naredila sive lase Boschu in Gorenju.	1
Videl sem tudi enega ali dva vaša rojaka v Ljubljani, ki se trudita prodati svoje žare in pralne stroje ter s tovrstno nelojalno konkurenco povzročati sive lase Boschu in Gorenju.	Videl sem tudi enega ali dva vaša rojaka v Ljubljani, ki sta poskušala prodati svoje žare in pralne stroje ter s tovrstno nelojalno konkurenco povzročala sive lase Boschu in Gorenju.	1
Nikjer pa seveda ne piše, da morata biti pri cevki ob njenih dveh ustjih ravno sosednji mesti -- to pomeni, da mora biti dolžina cevke enaka polovični valovni dolžini zvoka,	Seveda nikjer ne piše, da morata biti ustji cevi točno eno ob drugem, tj. dolžina cevi mora biti enaka polovici valovne dolžine zvoka,	1
Nikjer pa seveda ne piše, da morata biti pri cevki ob njenih dveh ustjih ravno sosednji mesti -- to pomeni, da mora biti dolžina cevke enaka polovični valovni dolžini zvoka,	Seveda nikjer ne piše, da morata biti oba ustja cevi točno ob sebi - to pomeni, da mora biti dolžina cevi enaka polovici valovne dolžine zvoka,	1
V Horjulu imajo ohranjenih veliko etnoloških običajev, Ivan Rožnik pa jih je opisoval našima dekletoma, medtem ko sta oblačili težka kožuha iz ovčje kože.	Horjul je ohranil številne etnološke običaje, ki jih je Ivan Rožnik opisal našim dekletom, medtem ko so bila oblečena v težke ovčje kožuhe.	1
V Horjulu imajo ohranjenih veliko etnoloških običajev, Ivan Rožnik pa jih je opisoval našima dekletoma, medtem ko sta oblačili težka kožuha iz ovčje kože.	Horjul je ohranil številne etnološke običaje, ki jih je Ivan Rožnik razložil našim dekletom v težkih ovčjih kožuhih.	1
Eden od tistih, ki so glasovali proti podaljšanju delovnega časa, pa je takoj protestiral, da bi bilo v nasprotju z njegovimi načeli, če bi se zabaval do naslednjega dne.	Eden od tistih, ki so glasovali proti podaljšanju delovnega časa, pa je takoj protestiral, da je praznovanje do naslednjega dne v nasprotju z njegovimi načeli.	1
A je eden od tistih, ki so glasovali proti podaljšanemu delovnemu času, takoj protestiral, da bi bilo žuriranje do prihodnjega dne proti njegovim načelom.	Eden od tistih, ki so glasovali proti podaljšanju delovnega časa, pa je takoj protestiral, da je praznovanje do naslednjega dne v nasprotju z njegovimi načeli.	1
Našim nogometašem oziroma njihovima ekipama v ruskem prvenstvu ne gre in ne gre.	Naši igralci ali njihove ekipe v ruskem prvenstvu ne dosegajo dobrih rezultatov.	1
Naši igralci ali njihove ekipe v ruskem prvenstvu ne dosegajo dobrih rezultatov.	Našim igralcem ali njihovim ekipam v ruskem prvenstvu ne gre dobro.	1
»Bil sem na Japonskem, zasebno, in sem si ob tej priložnosti ogledal dve njihovi bolnišnici.	"""Na Japonskem sem bil zasebno in ob tej priložnosti sem obiskal dve njihovi bolnišnici."	1
Združenje Zares bo razpuščeno, na njegovih temeljih pa bo prihodnjo soboto zrasla politična stranka.	Združenje Zares bo razpuščeno, iz njega pa bo naslednjo soboto nastala politična stranka.	1
Združenje Zares bo razpuščeno, na njegovih temeljih pa bo prihodnjo soboto zrasla politična stranka.	Združenje Zares bo namreč ugasnilo in na njegovih temeljih bo prihodnjo soboto zrasla politična stranka.	1
"Bombo je prinesel v kriminalistični laboratorij samo zato, da bi zadovoljil tvoje kaprice in željo po maščevanju,"" je zlobno dejala starejša hči."	To bombo je nesel na kriminalistiko samo zato, da je ustregel tvojim muham in maščevanju, je strupeno rekla starejša hči.	1
"Bombo je prinesel v kriminalistični laboratorij samo zato, da bi zadovoljil tvoje kaprice in željo po maščevanju,"" je zlobno dejala starejša hči."	"To bombo je prinesel v kriminalistični laboratorij samo zato, da bi zadovoljil tvoje kaprice in se ti maščeval,"" je strupeno dejala starejša hči."	1
Izstop Združenega kraljestva ali morda le dveh njegovih provinc iz Evropske unije ne bo prvo zmanjšanje ozemlja nekdanje Evropske gospodarske skupnosti.	Izstop Združenega kraljestva ali morda le dveh njegovih pokrajin iz Evropske unije ne bo pomenil prvega krčenja ozemlja nekdanje Evropske gospodarske skupnosti.	1
Izstop Združenega kraljestva ali morda le dveh njegovih pokrajin iz Evropske unije ne bo pomenil prvega krčenja ozemlja nekdanje Evropske gospodarske skupnosti.	Izstop Združenega kraljestva ali morda le dveh njegovih pokrajin iz Evropske unije ne bo prvo krčenje ozemlja nekdanje Evropske gospodarske skupnosti.	1
Ker je to pravilo preveč znano, da bi ga bilo treba obširneje analizirati, zadostuje, da ga opredelimo z dvema glavnima temama.	Ker je to pravilo preveč znano, da bi ga bilo treba podrobneje analizirati, bo dovolj, če ga pojasnimo z dvema glavnima temama.	1
Ker je to pravilo preveč znano, da bi potrebovalo obširnejšo analizo, je dovolj, če ga specificiramo z dvema njegovima glavnima temama.	Ker je to pravilo preveč znano, da bi ga bilo treba podrobneje analizirati, bo dovolj, če ga pojasnimo z dvema glavnima temama.	1
Lahko da ga deklica kar naprej vlači v vajin odnos, ker ji je potem on izgovor, da vidva nista bolj intimna, lahko pa, da ga rada vidi - tako kot tebe.	Morda ga dekle še naprej vleče v vajino razmerje, ker ji daje izgovor, da ne bi bila bolj intimna, ali pa ga rada vidi - tako kot ti.	1
Lahko da ga deklica kar naprej vlači v vajin odnos, ker ji je potem on izgovor, da vidva nista bolj intimna, lahko pa, da ga rada vidi - tako kot tebe.	Morda ga v vajino razmerje vleče zato, ker ji daje izgovor, da ne bi bila bolj intimna, ali pa zato, ker ga rada vidi - tako kot ti.	1
S partnerjem bosta skupaj preživela nekaj ur, kar bo blagodejno za dušo in telo.	S partnerjem bosta skupaj preživela nekaj ur, kar bo pravi balzam za dušo in telo.	1
S partnerjem bosta preživela nekaj skupnih uric, kar bo pravi balzam za vajini duši in telesi.	S partnerjem bosta skupaj preživela nekaj ur, kar bo pravi balzam za dušo in telo.	1
Vendar je lep večer in zagotovo imata več časa kot jaz.	Vendar je lep večer in oba imata zagotovo več časa kot jaz.	1
Vendar je lep večer in oba imata zagotovo več časa kot jaz.	Je pa krasen večer, in vidva imata gotovo več časa kot jaz.	1
V letošnjem letu namerava Cometova uprava pridobiti večinski delež v dveh svojih podjetjih v Nemčiji in Franciji ter okrepiti svoj položaj v Vzhodni Evropi in na Daljnem vzhodu, zlasti na Kitajskem.	Za letos Cometova uprava napoveduje prevzem večinskih deležev v njihovih dveh podjetjih v Nemčiji in Franciji ter krepitev položaja v državah vzhodne Evrope in Daljnjega vzhoda, še posebej na Kitajskem.	1
V letošnjem letu Cometovo vodstvo pričakuje, da bo pridobilo večinski delež v dveh svojih podjetjih v Nemčiji in Franciji ter okrepilo svoj položaj v Vzhodni Evropi in na Daljnem vzhodu, zlasti na Kitajskem.	Za letos Cometova uprava napoveduje prevzem večinskih deležev v njihovih dveh podjetjih v Nemčiji in Franciji ter krepitev položaja v državah vzhodne Evrope in Daljnjega vzhoda, še posebej na Kitajskem.	1
So naša zgodba, naš roman, naš evangelij.	So naša zgodovina, naš roman, naš evangelij.	1
So naša zgodovina, naš roman, naš evangelij.	Ona so naša zgodba, naš roman, naš evangelij.	1
Danes vam lahko sporočim dobro novico, da se je mati človeška ribica v akvariju vrnila k preostalima dvema jajčecema.	Prav danes pa vam lahko povem veselo novico, da se je mama človeška ribica v akvariju vrnila k preostalima jajčecema.	1
Dva majhna kovinska obročka, kot sta bila uporabljena za zavese, s silikonskim kitom pritrdite na dno kaminskega podstavka.	Na spodnjo stran kaminske police s silikonskim kitom pritrdite dva majhna kovinska obročka, kot sta bila uporabljena za zavese.	1
